Transaction_ID,Timestamp,Amount,Payment_Method,IP_Address,Location,Device_Info,Label
107491,2024-01-06 04:51:00,50.63,Debit Card,192.168.243.225,"Berlin, Germany",Android Pixel 6,Legitimate
107492,2024-01-06 04:52:00,41.08,Credit Card,192.168.31.90,"Tokyo, Japan",Windows 10 PC,Legitimate
107493,2024-01-06 04:53:00,84.28,PayPal,192.168.189.174,"New York, USA",iPhone 12,Legitimate
107494,2024-01-06 04:54:00,197.41,Credit Card,192.168.60.93,"Mumbai, India",Samsung Galaxy S21,Legitimate
107495,2024-01-06 04:55:00,8.16,Credit Card,192.168.131.129,"Berlin, Germany",Windows 10 PC,Legitimate
107496,2024-01-06 04:56:00,7.53,Debit Card,192.168.150.54,"Berlin, Germany",MacBook Pro,Legitimate
107497,2024-01-06 04:57:00,189.92,PayPal,192.168.40.251,"Mumbai, India",Windows 10 PC,Legitimate
107498,2024-01-06 04:58:00,23.93,Debit Card,192.168.195.164,"Sydney, Australia",Windows 10 PC,Legitimate
107499,2024-01-06 04:59:00,110.49,Net Banking,192.168.138.163,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107500,2024-01-06 05:00:00,78.28,Debit Card,192.168.227.14,"Mumbai, India",Windows 10 PC,Legitimate
107501,2024-01-06 05:01:00,178.91,Debit Card,192.168.100.66,"New York, USA",Windows 10 PC,Legitimate
107502,2024-01-06 05:02:00,13.36,Credit Card,192.168.111.157,"New York, USA",Android Pixel 6,Legitimate
107503,2024-01-06 05:03:00,13.9,Credit Card,192.168.56.189,"Sydney, Australia",Android Pixel 6,Legitimate
107504,2024-01-06 05:04:00,81.38,Credit Card,192.168.214.32,"Mumbai, India",iPhone 12,Legitimate
107505,2024-01-06 05:05:00,292.58,PayPal,192.168.64.0,"Tokyo, Japan",MacBook Pro,Legitimate
107506,2024-01-06 05:06:00,53.61,Debit Card,192.168.130.8,"Mumbai, India",Windows 10 PC,Legitimate
107507,2024-01-06 05:07:00,39.59,Net Banking,192.168.252.31,"Sydney, Australia",Android Pixel 6,Legitimate
107508,2024-01-06 05:08:00,93.32,Credit Card,192.168.76.247,"Berlin, Germany",iPhone 12,Legitimate
107509,2024-01-06 05:09:00,266.57,Net Banking,192.168.44.94,"Mumbai, India",Samsung Galaxy S21,Legitimate
107510,2024-01-06 05:10:00,181.36,Debit Card,192.168.184.20,"Sydney, Australia",MacBook Pro,Legitimate
107511,2024-01-06 05:11:00,540.0,Debit Card,192.168.22.204,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107512,2024-01-06 05:12:00,2.28,Debit Card,192.168.153.216,"Berlin, Germany",iPhone 12,Legitimate
107513,2024-01-06 05:13:00,11.98,Net Banking,192.168.116.199,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107514,2024-01-06 05:14:00,94.02,Net Banking,192.168.103.29,"Tokyo, Japan",Windows 10 PC,Legitimate
107515,2024-01-06 05:15:00,171.8,Net Banking,192.168.114.68,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107516,2024-01-06 05:16:00,33.58,Debit Card,192.168.151.73,"Berlin, Germany",Android Pixel 6,Legitimate
107517,2024-01-06 05:17:00,27.34,Debit Card,192.168.210.63,"Mumbai, India",Android Pixel 6,Legitimate
107518,2024-01-06 05:18:00,154.63,Credit Card,192.168.162.149,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107519,2024-01-06 05:19:00,5.8,PayPal,192.168.38.54,"Sydney, Australia",MacBook Pro,Legitimate
107520,2024-01-06 05:20:00,46.11,Net Banking,192.168.229.6,"Tokyo, Japan",Android Pixel 6,Legitimate
107521,2024-01-06 05:21:00,70.48,PayPal,192.168.189.38,"Berlin, Germany",Samsung Galaxy S21,Legitimate
107522,2024-01-06 05:22:00,82.18,Net Banking,192.168.147.103,"Berlin, Germany",Windows 10 PC,Legitimate
107523,2024-01-06 05:23:00,130.42,Net Banking,192.168.183.95,"Berlin, Germany",Android Pixel 6,Legitimate
107524,2024-01-06 05:24:00,43.83,PayPal,192.168.193.142,"Berlin, Germany",Android Pixel 6,Legitimate
107525,2024-01-06 05:25:00,94.85,PayPal,192.168.201.148,"Berlin, Germany",Samsung Galaxy S21,Legitimate
107526,2024-01-06 05:26:00,88.04,Net Banking,192.168.206.33,"New York, USA",Samsung Galaxy S21,Legitimate
107527,2024-01-06 05:27:00,79.32,Debit Card,192.168.34.114,"Mumbai, India",Samsung Galaxy S21,Legitimate
107528,2024-01-06 05:28:00,102.3,Credit Card,192.168.4.55,"Sydney, Australia",MacBook Pro,Legitimate
107529,2024-01-06 05:29:00,30.04,Net Banking,192.168.82.6,"Sydney, Australia",Android Pixel 6,Legitimate
107530,2024-01-06 05:30:00,8.84,Credit Card,192.168.52.237,"Sydney, Australia",Windows 10 PC,Legitimate
107531,2024-01-06 05:31:00,12.7,Debit Card,192.168.171.185,"Tokyo, Japan",Windows 10 PC,Legitimate
107532,2024-01-06 05:32:00,25.44,Debit Card,192.168.105.41,"Berlin, Germany",iPhone 12,Legitimate
107533,2024-01-06 05:33:00,69.35,Credit Card,192.168.227.17,"Mumbai, India",Samsung Galaxy S21,Legitimate
107534,2024-01-06 05:34:00,183.54,Net Banking,192.168.5.243,"Sydney, Australia",iPhone 12,Legitimate
107535,2024-01-06 05:35:00,120.83,Credit Card,192.168.131.196,"Berlin, Germany",iPhone 12,Legitimate
107536,2024-01-06 05:36:00,155.61,Net Banking,192.168.141.168,"Berlin, Germany",MacBook Pro,Legitimate
107537,2024-01-06 05:37:00,43.23,PayPal,192.168.174.96,"Berlin, Germany",MacBook Pro,Legitimate
107538,2024-01-06 05:38:00,51.86,Net Banking,192.168.52.20,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107539,2024-01-06 05:39:00,50.04,PayPal,192.168.140.193,"Mumbai, India",Samsung Galaxy S21,Legitimate
107540,2024-01-06 05:40:00,21.3,PayPal,192.168.142.238,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107541,2024-01-06 05:41:00,6.32,Credit Card,192.168.207.98,"New York, USA",Windows 10 PC,Legitimate
107542,2024-01-06 05:42:00,89.38,PayPal,192.168.172.83,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107543,2024-01-06 05:43:00,452.98,Credit Card,192.168.192.249,"Tokyo, Japan",Windows 10 PC,Legitimate
107544,2024-01-06 05:44:00,18.25,Credit Card,192.168.173.130,"New York, USA",iPhone 12,Legitimate
107545,2024-01-06 05:45:00,4.78,Debit Card,192.168.144.144,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107546,2024-01-06 05:46:00,151.2,Credit Card,192.168.232.211,"Sydney, Australia",Android Pixel 6,Legitimate
107547,2024-01-06 05:47:00,29.11,Debit Card,192.168.19.3,"Mumbai, India",Windows 10 PC,Fraudulent
107548,2024-01-06 05:48:00,176.99,Debit Card,192.168.74.14,"Mumbai, India",Samsung Galaxy S21,Legitimate
107549,2024-01-06 05:49:00,121.72,Credit Card,192.168.56.172,"Sydney, Australia",Windows 10 PC,Fraudulent
107550,2024-01-06 05:50:00,291.27,Net Banking,192.168.26.251,"Sydney, Australia",Windows 10 PC,Legitimate
107551,2024-01-06 05:51:00,52.58,Net Banking,192.168.215.19,"Mumbai, India",Samsung Galaxy S21,Legitimate
107552,2024-01-06 05:52:00,108.46,Credit Card,192.168.107.78,"Sydney, Australia",iPhone 12,Legitimate
107553,2024-01-06 05:53:00,62.52,PayPal,192.168.133.17,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107554,2024-01-06 05:54:00,99.58,Credit Card,192.168.85.48,"Mumbai, India",iPhone 12,Legitimate
107555,2024-01-06 05:55:00,59.71,PayPal,192.168.212.151,"New York, USA",iPhone 12,Legitimate
107556,2024-01-06 05:56:00,20.9,Net Banking,192.168.208.10,"New York, USA",Samsung Galaxy S21,Legitimate
107557,2024-01-06 05:57:00,70.91,PayPal,192.168.145.34,"Sydney, Australia",Android Pixel 6,Legitimate
107558,2024-01-06 05:58:00,75.2,Credit Card,192.168.54.94,"New York, USA",Android Pixel 6,Legitimate
107559,2024-01-06 05:59:00,166.39,PayPal,192.168.27.87,"New York, USA",iPhone 12,Legitimate
107560,2024-01-06 06:00:00,133.0,Debit Card,192.168.163.108,"Mumbai, India",Windows 10 PC,Legitimate
107561,2024-01-06 06:01:00,109.0,Debit Card,192.168.23.160,"Tokyo, Japan",Android Pixel 6,Legitimate
107562,2024-01-06 06:02:00,12.03,Credit Card,192.168.242.221,"Berlin, Germany",Samsung Galaxy S21,Legitimate
107563,2024-01-06 06:03:00,127.52,Credit Card,192.168.115.164,"New York, USA",Android Pixel 6,Legitimate
107564,2024-01-06 06:04:00,69.38,Credit Card,192.168.140.15,"Sydney, Australia",Windows 10 PC,Legitimate
107565,2024-01-06 06:05:00,224.53,Net Banking,192.168.111.170,"Berlin, Germany",Android Pixel 6,Legitimate
107566,2024-01-06 06:06:00,252.41,Net Banking,192.168.72.49,"New York, USA",Samsung Galaxy S21,Legitimate
107567,2024-01-06 06:07:00,5.67,Net Banking,192.168.110.12,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107568,2024-01-06 06:08:00,171.84,Debit Card,192.168.70.162,"New York, USA",iPhone 12,Legitimate
107569,2024-01-06 06:09:00,3.84,PayPal,192.168.235.217,"Sydney, Australia",MacBook Pro,Legitimate
107570,2024-01-06 06:10:00,45.76,Debit Card,192.168.241.200,"Tokyo, Japan",Windows 10 PC,Legitimate
107571,2024-01-06 06:11:00,78.15,PayPal,192.168.34.23,"Sydney, Australia",Android Pixel 6,Legitimate
107572,2024-01-06 06:12:00,16.03,PayPal,192.168.224.212,"Sydney, Australia",iPhone 12,Legitimate
107573,2024-01-06 06:13:00,137.17,Credit Card,192.168.180.213,"Sydney, Australia",MacBook Pro,Legitimate
107574,2024-01-06 06:14:00,0.84,Credit Card,192.168.38.146,"Sydney, Australia",MacBook Pro,Legitimate
107575,2024-01-06 06:15:00,18.46,Net Banking,192.168.171.125,"Sydney, Australia",iPhone 12,Legitimate
107576,2024-01-06 06:16:00,86.94,Credit Card,192.168.173.172,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107577,2024-01-06 06:17:00,125.31,Debit Card,192.168.159.4,"Mumbai, India",Samsung Galaxy S21,Legitimate
107578,2024-01-06 06:18:00,248.46,Debit Card,192.168.75.103,"Tokyo, Japan",Windows 10 PC,Legitimate
107579,2024-01-06 06:19:00,122.25,Debit Card,192.168.133.81,"Mumbai, India",Windows 10 PC,Legitimate
107580,2024-01-06 06:20:00,111.41,Credit Card,192.168.6.210,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107581,2024-01-06 06:21:00,50.14,Credit Card,192.168.14.233,"Sydney, Australia",Windows 10 PC,Legitimate
107582,2024-01-06 06:22:00,0.13,PayPal,192.168.72.19,"Tokyo, Japan",Windows 10 PC,Legitimate
107583,2024-01-06 06:23:00,12.8,PayPal,192.168.239.58,"Tokyo, Japan",Android Pixel 6,Legitimate
107584,2024-01-06 06:24:00,76.48,Credit Card,192.168.211.3,"Mumbai, India",Windows 10 PC,Legitimate
107585,2024-01-06 06:25:00,112.43,Debit Card,192.168.201.105,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107586,2024-01-06 06:26:00,54.03,Credit Card,192.168.39.64,"Tokyo, Japan",iPhone 12,Legitimate
107587,2024-01-06 06:27:00,131.19,Net Banking,192.168.34.215,"New York, USA",MacBook Pro,Legitimate
107588,2024-01-06 06:28:00,73.79,Net Banking,192.168.43.6,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107589,2024-01-06 06:29:00,7.71,Debit Card,192.168.149.22,"Sydney, Australia",Windows 10 PC,Legitimate
107590,2024-01-06 06:30:00,21.32,Net Banking,192.168.64.87,"New York, USA",Samsung Galaxy S21,Legitimate
107591,2024-01-06 06:31:00,183.26,Credit Card,192.168.19.31,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107592,2024-01-06 06:32:00,129.07,Credit Card,192.168.222.96,"Berlin, Germany",MacBook Pro,Legitimate
107593,2024-01-06 06:33:00,225.15,PayPal,192.168.163.145,"Tokyo, Japan",Windows 10 PC,Legitimate
107594,2024-01-06 06:34:00,12.51,Net Banking,192.168.228.96,"Sydney, Australia",iPhone 12,Legitimate
107595,2024-01-06 06:35:00,462.77,Net Banking,192.168.160.68,"Tokyo, Japan",iPhone 12,Legitimate
107596,2024-01-06 06:36:00,23.5,Net Banking,192.168.81.8,"Berlin, Germany",Android Pixel 6,Legitimate
107597,2024-01-06 06:37:00,1.18,Net Banking,192.168.41.222,"New York, USA",MacBook Pro,Fraudulent
107598,2024-01-06 06:38:00,596.11,Debit Card,192.168.198.126,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107599,2024-01-06 06:39:00,33.0,Debit Card,192.168.206.109,"Berlin, Germany",MacBook Pro,Legitimate
107600,2024-01-06 06:40:00,110.27,Credit Card,192.168.131.173,"Berlin, Germany",MacBook Pro,Legitimate
107601,2024-01-06 06:41:00,19.44,Net Banking,192.168.230.71,"Berlin, Germany",iPhone 12,Legitimate
107602,2024-01-06 06:42:00,86.8,PayPal,192.168.151.71,"Mumbai, India",MacBook Pro,Legitimate
107603,2024-01-06 06:43:00,234.38,Credit Card,192.168.123.196,"New York, USA",MacBook Pro,Legitimate
107604,2024-01-06 06:44:00,38.59,Credit Card,192.168.22.106,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107605,2024-01-06 06:45:00,110.94,Debit Card,192.168.182.97,"New York, USA",Android Pixel 6,Legitimate
107606,2024-01-06 06:46:00,20.81,Credit Card,192.168.142.50,"Mumbai, India",Samsung Galaxy S21,Legitimate
107607,2024-01-06 06:47:00,98.03,PayPal,192.168.122.49,"Sydney, Australia",MacBook Pro,Legitimate
107608,2024-01-06 06:48:00,41.02,Net Banking,192.168.174.82,"Tokyo, Japan",Android Pixel 6,Legitimate
107609,2024-01-06 06:49:00,23.73,Credit Card,192.168.24.38,"New York, USA",MacBook Pro,Legitimate
107610,2024-01-06 06:50:00,37.57,PayPal,192.168.67.173,"Mumbai, India",Windows 10 PC,Legitimate
107611,2024-01-06 06:51:00,19.7,Debit Card,192.168.71.220,"Tokyo, Japan",Windows 10 PC,Legitimate
107612,2024-01-06 06:52:00,232.19,Debit Card,192.168.118.105,"Mumbai, India",Windows 10 PC,Legitimate
107613,2024-01-06 06:53:00,50.61,Net Banking,192.168.12.165,"Sydney, Australia",Android Pixel 6,Legitimate
107614,2024-01-06 06:54:00,28.14,Credit Card,192.168.35.164,"New York, USA",Samsung Galaxy S21,Legitimate
107615,2024-01-06 06:55:00,59.49,PayPal,192.168.169.119,"Mumbai, India",Android Pixel 6,Legitimate
107616,2024-01-06 06:56:00,38.65,Debit Card,192.168.108.242,"Sydney, Australia",MacBook Pro,Legitimate
107617,2024-01-06 06:57:00,136.42,PayPal,192.168.234.123,"Mumbai, India",Samsung Galaxy S21,Legitimate
107618,2024-01-06 06:58:00,354.81,Debit Card,192.168.222.18,"Berlin, Germany",iPhone 12,Legitimate
107619,2024-01-06 06:59:00,57.63,Debit Card,192.168.36.216,"New York, USA",Samsung Galaxy S21,Legitimate
107620,2024-01-06 07:00:00,197.35,Net Banking,192.168.100.192,"Berlin, Germany",Samsung Galaxy S21,Legitimate
107621,2024-01-06 07:01:00,83.44,PayPal,192.168.84.232,"Mumbai, India",Android Pixel 6,Legitimate
107622,2024-01-06 07:02:00,17.11,PayPal,192.168.38.232,"Tokyo, Japan",Windows 10 PC,Legitimate
107623,2024-01-06 07:03:00,117.32,PayPal,192.168.153.41,"Sydney, Australia",Android Pixel 6,Legitimate
107624,2024-01-06 07:04:00,72.04,Debit Card,192.168.189.52,"Tokyo, Japan",iPhone 12,Legitimate
107625,2024-01-06 07:05:00,105.16,Net Banking,192.168.194.49,"Tokyo, Japan",Windows 10 PC,Legitimate
107626,2024-01-06 07:06:00,220.44,PayPal,192.168.104.196,"Berlin, Germany",Samsung Galaxy S21,Legitimate
107627,2024-01-06 07:07:00,58.06,Credit Card,192.168.106.156,"Sydney, Australia",Android Pixel 6,Legitimate
107628,2024-01-06 07:08:00,231.44,PayPal,192.168.224.129,"Mumbai, India",iPhone 12,Legitimate
107629,2024-01-06 07:09:00,138.9,Debit Card,192.168.17.59,"Mumbai, India",Android Pixel 6,Legitimate
107630,2024-01-06 07:10:00,67.06,Net Banking,192.168.115.141,"Mumbai, India",Samsung Galaxy S21,Legitimate
107631,2024-01-06 07:11:00,92.44,PayPal,192.168.117.167,"Mumbai, India",MacBook Pro,Legitimate
107632,2024-01-06 07:12:00,39.39,PayPal,192.168.191.29,"Berlin, Germany",Android Pixel 6,Legitimate
107633,2024-01-06 07:13:00,411.03,PayPal,192.168.28.156,"Sydney, Australia",Android Pixel 6,Legitimate
107634,2024-01-06 07:14:00,110.07,Credit Card,192.168.18.237,"Mumbai, India",MacBook Pro,Legitimate
107635,2024-01-06 07:15:00,4.48,Debit Card,192.168.89.109,"New York, USA",Android Pixel 6,Legitimate
107636,2024-01-06 07:16:00,39.54,Credit Card,192.168.57.245,"Mumbai, India",iPhone 12,Legitimate
107637,2024-01-06 07:17:00,97.63,Credit Card,192.168.115.39,"Berlin, Germany",Windows 10 PC,Legitimate
107638,2024-01-06 07:18:00,5.8,Debit Card,192.168.8.120,"New York, USA",iPhone 12,Legitimate
107639,2024-01-06 07:19:00,2.42,Debit Card,192.168.109.107,"Tokyo, Japan",MacBook Pro,Legitimate
107640,2024-01-06 07:20:00,59.79,PayPal,192.168.204.229,"Berlin, Germany",iPhone 12,Legitimate
107641,2024-01-06 07:21:00,40.45,Debit Card,192.168.158.77,"Mumbai, India",iPhone 12,Legitimate
107642,2024-01-06 07:22:00,57.68,PayPal,192.168.94.142,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107643,2024-01-06 07:23:00,30.48,Credit Card,192.168.33.241,"Sydney, Australia",MacBook Pro,Legitimate
107644,2024-01-06 07:24:00,18.0,PayPal,192.168.61.73,"New York, USA",Windows 10 PC,Legitimate
107645,2024-01-06 07:25:00,116.84,Debit Card,192.168.56.148,"Berlin, Germany",Windows 10 PC,Legitimate
107646,2024-01-06 07:26:00,72.27,PayPal,192.168.102.53,"New York, USA",Android Pixel 6,Legitimate
107647,2024-01-06 07:27:00,22.33,Credit Card,192.168.216.164,"New York, USA",MacBook Pro,Legitimate
107648,2024-01-06 07:28:00,38.51,Debit Card,192.168.167.19,"Sydney, Australia",MacBook Pro,Legitimate
107649,2024-01-06 07:29:00,89.6,Debit Card,192.168.108.198,"Berlin, Germany",Windows 10 PC,Legitimate
107650,2024-01-06 07:30:00,7.5,Net Banking,192.168.248.145,"Sydney, Australia",Android Pixel 6,Legitimate
107651,2024-01-06 07:31:00,15.95,PayPal,192.168.232.171,"Berlin, Germany",iPhone 12,Legitimate
107652,2024-01-06 07:32:00,7.61,PayPal,192.168.183.217,"Sydney, Australia",Windows 10 PC,Legitimate
107653,2024-01-06 07:33:00,167.3,PayPal,192.168.16.41,"Berlin, Germany",MacBook Pro,Legitimate
107654,2024-01-06 07:34:00,139.6,Credit Card,192.168.198.155,"Tokyo, Japan",Windows 10 PC,Legitimate
107655,2024-01-06 07:35:00,139.96,Credit Card,192.168.20.164,"Sydney, Australia",Samsung Galaxy S21,Fraudulent
107656,2024-01-06 07:36:00,125.99,Debit Card,192.168.150.110,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107657,2024-01-06 07:37:00,110.68,Debit Card,192.168.47.58,"New York, USA",Windows 10 PC,Legitimate
107658,2024-01-06 07:38:00,64.82,Credit Card,192.168.127.111,"Sydney, Australia",Samsung Galaxy S21,Legitimate
107659,2024-01-06 07:39:00,102.8,PayPal,192.168.201.237,"New York, USA",Samsung Galaxy S21,Legitimate
107660,2024-01-06 07:40:00,3.91,PayPal,192.168.51.16,"Sydney, Australia",Windows 10 PC,Legitimate
107661,2024-01-06 07:41:00,97.14,Credit Card,192.168.37.128,"New York, USA",iPhone 12,Fraudulent
107662,2024-01-06 07:42:00,150.45,PayPal,192.168.74.160,"Mumbai, India",Samsung Galaxy S21,Legitimate
107663,2024-01-06 07:43:00,69.39,Credit Card,192.168.94.43,"Berlin, Germany",MacBook Pro,Legitimate
107664,2024-01-06 07:44:00,44.24,PayPal,192.168.87.19,"New York, USA",MacBook Pro,Legitimate
107665,2024-01-06 07:45:00,32.49,PayPal,192.168.174.68,"Berlin, Germany",MacBook Pro,Legitimate
107666,2024-01-06 07:46:00,102.95,Net Banking,192.168.169.153,"New York, USA",Windows 10 PC,Legitimate
107667,2024-01-06 07:47:00,118.03,Debit Card,192.168.48.105,"Sydney, Australia",iPhone 12,Legitimate
107668,2024-01-06 07:48:00,204.77,PayPal,192.168.70.218,"Berlin, Germany",MacBook Pro,Legitimate
107669,2024-01-06 07:49:00,41.91,PayPal,192.168.17.101,"Berlin, Germany",Android Pixel 6,Legitimate
107670,2024-01-06 07:50:00,146.87,Credit Card,192.168.94.8,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107671,2024-01-06 07:51:00,82.41,Net Banking,192.168.65.245,"Berlin, Germany",Windows 10 PC,Fraudulent
107672,2024-01-06 07:52:00,214.42,Net Banking,192.168.59.107,"Berlin, Germany",Samsung Galaxy S21,Legitimate
107673,2024-01-06 07:53:00,75.04,Credit Card,192.168.36.174,"Berlin, Germany",iPhone 12,Fraudulent
107674,2024-01-06 07:54:00,72.9,Credit Card,192.168.236.252,"New York, USA",iPhone 12,Legitimate
107675,2024-01-06 07:55:00,86.25,Credit Card,192.168.28.225,"Mumbai, India",MacBook Pro,Legitimate
107676,2024-01-06 07:56:00,138.36,PayPal,192.168.62.14,"Berlin, Germany",Android Pixel 6,Legitimate
107677,2024-01-06 07:57:00,334.36,Credit Card,192.168.237.8,"Mumbai, India",Android Pixel 6,Legitimate
107678,2024-01-06 07:58:00,7.64,Debit Card,192.168.79.65,"Berlin, Germany",MacBook Pro,Legitimate
107679,2024-01-06 07:59:00,5.49,Credit Card,192.168.0.120,"Sydney, Australia",Windows 10 PC,Legitimate
107680,2024-01-06 08:00:00,277.34,PayPal,192.168.8.56,"Mumbai, India",Samsung Galaxy S21,Legitimate
107681,2024-01-06 08:01:00,75.48,Debit Card,192.168.183.147,"Tokyo, Japan",MacBook Pro,Legitimate
107682,2024-01-06 08:02:00,95.43,PayPal,192.168.237.120,"Berlin, Germany",Windows 10 PC,Legitimate
107683,2024-01-06 08:03:00,65.86,Debit Card,192.168.1.0,"Sydney, Australia",iPhone 12,Legitimate
107684,2024-01-06 08:04:00,9.83,Debit Card,192.168.251.73,"Mumbai, India",iPhone 12,Legitimate
107685,2024-01-06 08:05:00,146.14,Debit Card,192.168.214.53,"Sydney, Australia",iPhone 12,Legitimate
107686,2024-01-06 08:06:00,137.53,PayPal,192.168.18.17,"Tokyo, Japan",Windows 10 PC,Legitimate
107687,2024-01-06 08:07:00,37.35,Debit Card,192.168.23.126,"Tokyo, Japan",Windows 10 PC,Legitimate
107688,2024-01-06 08:08:00,36.56,Net Banking,192.168.51.213,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
107689,2024-01-06 08:09:00,181.92,Net Banking,192.168.19.252,"Tokyo, Japan",iPhone 12,Legitimate
107690,2024-01-06 08:10:00,7.51,PayPal,192.168.138.72,"Sydney, Australia",MacBook Pro,Legitimate
107691,2024-01-06 08:11:00,212.95,Net Banking,192.168.206.187,"Mumbai, India",Windows 10 PC,Legitimate
107692,2024-01-06 08:12:00,29.66,Debit Card,192.168.15.140,"Tokyo, Japan",Android Pixel 6,Legitimate
107693,2024-01-06 08:13:00,89.89,Credit Card,192.168.180.5,"Sydney, Australia",Samsung Galaxy S21,Fraudulent
107694,2024-01-06 08:14:00,274.88,Credit Card,192.168.24.62,"Sydney, Australia",iPhone 12,Legitimate
107695,2024-01-06 08:15:00,113.36,Debit Card,192.168.174.14,"Mumbai, India",MacBook Pro,Fraudulent
107696,2024-01-06 08:16:00,53.52,Net Banking,192.168.53.209,"Sydney, Australia",Samsung Galaxy S21,Legitimate
